id_transacao,data_transacao,valor,operacao,codigo_boleto,data_vencimento,descricao,created_at
01192437242515844799796721,2024-01-24 19:37:25,69667.12,boleto,566145448231687793082115594131794108003072062456,2024-01-25 19:37:25,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01192411242401424662052389,2024-01-24 19:11:24,31139.48,boleto,202216804315194857518841046788817295005538096413,2024-02-15 19:11:24,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01132441243373286938626573,2024-01-24 13:41:33,21317.56,saque,515144191035320576045075928703217791633486171362,2024-02-16 13:41:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01012447240095868248971339,2024-01-24 01:47:00,67565.35,boleto,419258371855019541439915027292301049598651527597,2024-02-19 01:47:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01052415243761131975739504,2024-01-24 05:15:37,51567.26,saque,513990408578183040474323754744376993417248006560,2024-02-21 05:15:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01172427240321537665644564,2024-01-24 17:27:03,18556.07,boleto,334705159359413793732724262420151399501654151179,2024-01-30 17:27:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01102423243253551415826813,2024-01-24 10:23:32,12479.21,boleto,311386376059322802453860782354075031677985891454,2024-02-02 10:23:32,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01142532240945676799826253,2024-01-25 14:32:09,77468.12,boleto,511904681515784473634614563433068571149939690115,2024-02-12 14:32:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01042535242570330799093354,2024-01-25 04:35:25,51589.6,saque,642088364989755140973163509185756243670284656788,2024-02-12 04:35:25,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01132555244278168571545486,2024-01-25 13:55:42,6341.25,saque,662159343366119130332225908811409541639188909553,2024-02-01 13:55:42,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01192518243014828967682779,2024-01-25 19:18:30,61899.05,boleto,025185163863267367107811853301198372782189344328,2024-02-16 19:18:30,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01092535244026623073684535,2024-01-25 09:35:40,91550.92,saque,168330284928399071217440368010384207776007343489,2024-02-20 09:35:40,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01042503245819030998252474,2024-01-25 04:03:58,17172.75,saque,846541709108476327558891015888701691660114006644,2024-02-10 04:03:58,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01152526240063565731724282,2024-01-25 15:26:00,999.24,saque,619613483469015171625895234359173832382559145281,2024-02-05 15:26:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01072504245103452554277385,2024-01-25 07:04:51,6853.94,boleto,442956697193519516557762339151083406799658414392,2024-02-21 07:04:51,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01162545245007248123371224,2024-01-25 16:45:50,99203.54,saque,126015741629508017096012669891449923450180889574,2024-02-01 16:45:50,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01072534241331265228029307,2024-01-25 07:34:13,72770.75,saque,452822299008481701444658208499468893995719791865,2024-02-13 07:34:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01202521242410218898416322,2024-01-25 20:21:24,92507.11,boleto,081958480959789447749358454779569042472879965968,2024-02-08 20:21:24,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01072551243637275045928525,2024-01-25 07:51:36,19219.1,boleto,124349751960429706623678774963851807031121173833,2024-02-17 07:51:36,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01192628242772155309985202,2024-01-26 19:28:27,94525.48,boleto,358422845063664928491194843660738978084300573771,2024-02-13 19:28:27,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01012647240964943961434306,2024-01-26 01:47:09,94748.79,saque,024445814026091201804119136451620902535550308781,2024-01-27 01:47:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01022611243307618238646683,2024-01-26 02:11:33,65007.58,boleto,179809708357344717114988940960474312416440204021,2024-02-24 02:11:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01122631240921535025045765,2024-01-26 12:31:09,16082.15,saque,220368594693832887306751732454651361130242096790,2024-02-10 12:31:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01182636243371379603063005,2024-01-26 18:36:33,33577.76,saque,201532735873215146793076973263894699074113716682,2024-01-29 18:36:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01202627240015780503374329,2024-01-26 20:27:00,78222.63,saque,389182047726948800297115053485800902814877636015,2024-01-30 20:27:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01122654243390484230082305,2024-01-26 12:54:33,77557.87,boleto,357774869293214965726900691092719433732755686976,2024-02-11 12:54:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01152657242288138155878336,2024-01-26 15:57:22,4084.89,saque,039440987970998398159596902375753328359600077658,2024-02-22 15:57:22,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01162607244633716190916105,2024-01-26 16:07:46,2344.01,saque,153645185083047570652745418013193280436887043264,2024-02-25 16:07:46,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01102651244463562990566645,2024-01-26 10:51:44,50306.38,saque,460753126910022000198991174884572086759841894996,2024-02-09 10:51:44,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01052605245730641272512181,2024-01-26 05:05:57,8953.5,saque,311306005183114890422425964782084149230838896073,2024-02-01 05:05:57,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01032607240745676220262302,2024-01-26 03:07:07,14478.44,saque,678026896516831215957165115947627114669872266313,2024-02-19 03:07:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01012657245617679139437294,2024-01-26 01:57:56,6921.99,saque,573443879964465623113294207610730454470723329497,2024-02-22 01:57:56,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01042729243617433867865500,2024-01-27 04:29:36,98783.66,saque,167879500835063060475125345900752090471921946797,2024-02-24 04:29:36,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01222710240961385898447248,2024-01-27 22:10:09,37768.46,boleto,751280583954841719296710382781026583305660868500,2024-02-06 22:10:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01132715240530640643036161,2024-01-27 13:15:05,22124.3,saque,922231282852727275521181717724603346586417400451,2024-02-02 13:15:05,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01142833242379953566043294,2024-01-28 14:33:23,88810.02,boleto,784444189668672345615518140293844496690822944075,2024-02-20 14:33:23,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01182806242317673211164161,2024-01-28 18:06:23,79148.31,boleto,254192354719469621822436031278909546672145743885,2024-02-09 18:06:23,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01042845243588133877515902,2024-01-28 04:45:35,66905.54,saque,032309341959846676731284210762834459696848674712,2024-02-26 04:45:35,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01052826244908850474033730,2024-01-28 05:26:49,66738.3,saque,862289163202302654935035736592658816140968612085,2024-02-18 05:26:49,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01112819241761385912191123,2024-01-28 11:19:17,4371.85,boleto,450717783694078711258147253235846523922860797887,2024-02-13 11:19:17,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01212831240100274709799078,2024-01-28 21:31:01,42670.55,boleto,618663931242432826306723910933086926266824036863,2024-02-05 21:31:01,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01102846241278672420479536,2024-01-28 10:46:12,15956.85,saque,853706596489237182167331637721146284884892504577,2024-02-21 10:46:12,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01142805241530644957643613,2024-01-28 14:05:15,47270.41,boleto,403917591675383768245638073571619213465107213583,2024-02-05 14:05:15,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01102845241855246963899668,2024-01-28 10:45:18,33831.32,boleto,409347712039841645158797879439041193525134293313,2024-02-10 10:45:18,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01152812240410215730991071,2024-01-28 15:12:04,66290.4,boleto,540289380981328577852772594757177175034328212413,2024-02-15 15:12:04,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01022818243524937355446991,2024-01-28 02:18:35,79538.89,saque,598966870782422883177807099916441529683473867432,2024-02-24 02:18:35,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01002847242208130051486347,2024-01-28 00:47:22,40770.0,boleto,866499752561664366368367865807980305286210196716,2024-02-05 00:47:22,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01102806244637349192699525,2024-01-28 10:06:46,59982.25,saque,752408108844312743767695117383332816522962806824,2024-02-04 10:06:46,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01132844240141713126244354,2024-01-28 13:44:01,95170.18,boleto,114230641421477474503065695084904963423521824435,2024-02-10 13:44:01,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01072950245162056308383810,2024-01-29 07:50:51,91983.02,saque,119694830174254017664382882328669016735135744674,2024-02-18 07:50:51,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01132904242444467551337780,2024-01-29 13:04:24,3984.78,saque,617933724030276386643226912156302139179515057787,2024-02-04 13:04:24,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01012953245748253086887534,2024-01-29 01:53:57,58160.27,saque,932078854810044978661221386703844033807362972556,2024-02-20 01:53:57,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01112958240637122587791841,2024-01-29 11:58:06,33407.09,saque,129459646675527362748810607741236809425843528719,2024-02-23 11:58:06,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01022949242133712999528617,2024-01-29 02:49:21,9106.77,boleto,509826743531379331655684633688670631294771673634,2024-02-12 02:49:21,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01173015240574757431632108,2024-01-30 17:15:05,76767.63,saque,333968486005464789533999852439148077376071262994,2024-02-16 17:15:05,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01233013245437481847473960,2024-01-30 23:13:54,74349.95,saque,214036604552125816689143763298952461722484910314,2024-02-02 23:13:54,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01123039245601424831328585,2024-01-30 12:39:56,91075.3,boleto,294345024078722581474191535229961981144304428724,2024-02-02 12:39:56,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01043030244072155836123764,2024-01-30 04:30:40,59939.4,saque,682250276637705985249775938906987903685817685275,2024-02-15 04:30:40,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01173050243172151729825134,2024-01-30 17:50:31,53057.76,boleto,162182329632641143904786000086969529485175207713,2024-01-31 17:50:31,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01083000243377226999599536,2024-01-30 08:00:33,27738.66,saque,862235790122859620837866217223000508115068821393,2024-02-12 08:00:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01093003244075214258265444,2024-01-30 09:03:40,67095.0,saque,087237210999448718612357203318521579310584347652,2024-02-02 09:03:40,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01083043241391360220513552,2024-01-30 08:43:13,37703.86,saque,459803671843310600976442190605501944811546121418,2024-02-11 08:43:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01023049243722719768398492,2024-01-30 02:49:37,37924.79,boleto,512049642875312343037315479088807780088308441010,2024-02-12 02:49:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01083104245208295714496656,2024-01-31 08:04:52,88339.08,boleto,785631817213778235919870419083506320012696236980,2024-02-23 08:04:52,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01073133242508132361175899,2024-01-31 07:33:25,93415.37,saque,927516483754484691267074066163766807342773011187,2024-02-07 07:33:25,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01203118243549574845033027,2024-01-31 20:18:35,27912.16,boleto,382239519175496724301994454150671280297782917371,2024-02-24 20:18:35,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01213107242701427433872615,2024-01-31 21:07:27,59061.53,saque,630176274032166743498384622120289645319101440207,2024-02-06 21:07:27,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01143117243331262200476098,2024-01-31 14:17:33,27301.14,saque,203449771918603958966894267182885200098962374333,2024-02-14 14:17:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01093132240026138993835998,2024-01-31 09:32:00,59031.26,boleto,011226585669269304416627752829102683722943565849,2024-02-20 09:32:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01093156243733717459789189,2024-01-31 09:56:37,31289.02,saque,082451615533229376230325704001796255691672997979,2024-02-15 09:56:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01223111240314820552772282,2024-01-31 22:11:03,21170.79,boleto,926906400880682461898409116575545347331121555953,2024-02-08 22:11:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01203149240061131276379471,2024-01-31 20:49:00,16183.1,boleto,874103657162296904418299314571551680480743994848,2024-02-09 20:49:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
01033107242214828829311615,2024-01-31 03:07:22,60129.77,saque,286084760917012473807632040173616703198003948969,2024-02-23 03:07:22,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02080122242905474236568675,2024-02-01 08:22:29,37117.35,boleto,443092132970994202600007873133787233298040642304,2024-02-21 08:22:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220156240923863995184081,2024-02-01 22:56:09,300.36,boleto,113391581233978379180315955495093277073033371891,2024-02-28 22:56:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02000109240973287118076327,2024-02-01 00:09:09,65325.91,saque,393792278214045207063270097969664534790208115067,2024-02-13 00:09:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02090127240096088239115584,2024-02-01 09:27:00,31473.02,boleto,902844420127771566909295614068115545895165295223,2024-02-07 09:27:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02170141240744469934425905,2024-02-01 17:41:07,38151.67,saque,197957731036654321988764620835848254936956415666,2024-02-03 17:41:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02200124245416086891599849,2024-02-01 20:24:54,88914.14,boleto,177452637785702180402883674061887684337719056122,2024-02-05 20:24:54,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02120131244813854606987378,2024-02-01 12:31:48,90059.72,saque,804840344835481549051811122547022832226399340378,2024-03-02 12:31:48,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02210204241522066453458065,2024-02-02 21:04:15,47907.81,saque,708581726503195675912645204239386012878123036603,2024-02-11 21:04:15,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02100216241451447774031222,2024-02-02 10:16:14,85169.13,saque,701226337972773070867109991359105635976399267907,2024-03-01 10:16:14,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02150227242969957991856004,2024-02-02 15:27:29,4464.81,boleto,770776716420195658005126397404376537163021616195,2024-02-03 15:27:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02060241241648256216951677,2024-02-02 06:41:16,72469.1,saque,012467325968780138369639302419145437123434423514,2024-02-14 06:41:16,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02130243242103458227853912,2024-02-02 13:43:21,19749.46,saque,991612303772251934558872389965168856370706204807,2024-02-20 13:43:21,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02040237245579958886287732,2024-02-02 04:37:55,38595.03,boleto,772388094282029733802560812464417666388426774595,2024-02-28 04:37:55,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02000211242022544359661427,2024-02-02 00:11:20,65632.33,saque,833587156121758735314228440736263115172531622763,2024-02-08 00:11:20,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02080240240654168752673641,2024-02-02 08:40:06,73947.78,boleto,193408974834221372750561458038863312254062264504,2024-02-29 08:40:06,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220200244010185314341457,2024-02-02 22:00:40,5813.41,saque,326738478579585821053754129197052949771095128491,2024-02-03 22:00:40,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02020209243949060969954369,2024-02-02 02:09:39,73879.49,boleto,021158878021874779344408842250958826719782471308,2024-02-16 02:09:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02140234245710181253363711,2024-02-02 14:34:57,57365.05,boleto,808539695064406439679781807764000408694664231001,2024-02-05 14:34:57,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02030252241240675518138263,2024-02-02 03:52:12,57840.36,saque,674051480064026124322038496161844111475056769823,2024-02-18 03:52:12,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02150353245401277224631859,2024-02-03 15:53:54,46250.09,saque,250043362504125570343972193444136291156960693542,2024-02-25 15:53:54,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02100341242119619387014021,2024-02-03 10:41:21,42146.81,boleto,013794656872145341417599032607347164981896556791,2024-02-04 10:41:21,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02090318244381120036531133,2024-02-03 09:18:43,75651.73,saque,521305093013418299228937981020742553483248939989,2024-02-23 09:18:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02230320240275216091412761,2024-02-03 23:20:02,13383.3,boleto,512097801287498621844415846549173719654022459193,2024-02-21 23:20:02,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02130305240445679069881830,2024-02-03 13:05:04,79686.75,saque,816522698315403293329395320053085590331367442229,2024-03-02 13:05:04,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02060317242955249768996614,2024-02-03 06:17:29,76519.56,boleto,695268147361497665691395819447212176422958531768,2024-02-28 06:17:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02100303243663817153236990,2024-02-03 10:03:36,77988.38,boleto,033141545821311820420814310366949314084633534698,2024-02-20 10:03:36,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02170312240315847536233918,2024-02-03 17:12:03,49258.72,boleto,621603156916602007584506645654338249803776419774,2024-02-09 17:12:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02080345245051443850663797,2024-02-03 08:45:50,1125.38,saque,860503784462754461875919120272872209999528756890,2024-02-28 08:45:50,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02170348241551528842572170,2024-02-03 17:48:15,62119.18,boleto,156967924510531678014473307462484765834757392704,2024-02-20 17:48:15,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02000301243923213012934211,2024-02-03 00:01:39,34657.76,saque,580107053978850257270080771230768105883836720700,2024-02-17 00:01:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02230441241332146055213638,2024-02-04 23:41:13,27694.58,boleto,166404527182234362484783425644667214210844587704,2024-02-11 23:41:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02230438244386410880095065,2024-02-04 23:38:43,29969.31,boleto,914715272106380931522389463249686551761793517604,2024-03-04 23:38:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220444243473130164892219,2024-02-04 22:44:34,99133.76,saque,492465174501201863090610743150541621053719591536,2024-02-06 22:44:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02030436240372151127188504,2024-02-04 03:36:03,63688.45,boleto,330677899871440481482401872229994762923414770487,2024-02-22 03:36:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02010417242732149991591830,2024-02-04 01:17:27,87321.67,boleto,130618066285104990501112286415750946325779872869,2024-03-03 01:17:27,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02140454242537125793781438,2024-02-04 14:54:25,17939.5,saque,588105263455144862689337196585587080822784843798,2024-02-14 14:54:25,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02150558242370660863896501,2024-02-05 15:58:23,85305.66,saque,409537253149971118064497123640679458013788004971,2024-02-24 15:58:23,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02040503241863817168444975,2024-02-05 04:03:18,21132.26,boleto,081546818535757144311722907216958265758484652975,2024-02-13 04:03:18,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220500240731934825033870,2024-02-05 22:00:07,65237.73,saque,013315892099715495216599228171537312133555622889,2024-02-09 22:00:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220510243745672459818686,2024-02-05 22:10:37,86306.01,boleto,032885716983992521804832822388484025684503475833,2024-02-10 22:10:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02100546242364947691161328,2024-02-05 10:46:23,21075.14,saque,524306302870678228899091235522631501688010481650,2024-02-26 10:46:23,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02130544245895868715474482,2024-02-05 13:44:58,57636.37,boleto,372246590450220842122900222966265078908232554154,2024-03-03 13:44:58,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220633242149067651252548,2024-02-06 22:33:21,14416.87,saque,428273024762109378836271531855979762220194145258,2024-02-12 22:33:21,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02120618241347615244251223,2024-02-06 12:18:13,11301.27,boleto,542146857368645869676874684528847913556705758675,2024-02-29 12:18:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220614242101425368173696,2024-02-06 22:14:21,77583.84,boleto,221141379520527972141913637202241842484455885218,2024-02-08 22:14:21,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02110634245399933003325672,2024-02-06 11:34:53,71780.01,saque,118052062020223566677908979601791537489221771808,2024-03-07 11:34:53,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02120627240322350275162421,2024-02-06 12:27:03,13364.23,saque,369862214156633616050914276739566171828925431006,2024-03-05 12:27:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02150646245314779685932587,2024-02-06 15:46:53,25252.89,saque,831066585179451771146801827474904163647471275246,2024-02-27 15:46:53,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02110626244947613841726589,2024-02-06 11:26:49,66956.85,saque,109403593282618760382394365951877585247245462937,2024-02-19 11:26:49,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02150604244586497337589688,2024-02-06 15:04:45,89681.34,saque,400394197721385284927174567629142817635769988620,2024-02-23 15:04:45,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02050630245316086796436777,2024-02-06 05:30:53,20018.67,boleto,118977178976558040157543427069621612328470954513,2024-02-27 05:30:53,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02200623242016086222841409,2024-02-06 20:23:20,63742.97,saque,324113650383051008446171498020824738779391353006,2024-02-09 20:23:20,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02210619240258117860585311,2024-02-06 21:19:02,69268.58,saque,973453546579191210692609874063640179990857195812,2024-03-03 21:19:02,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02030704241837349884748187,2024-02-07 03:04:18,12887.68,saque,064437261037477931500684737986965409956593305275,2024-03-06 03:04:18,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02040727244046769540321182,2024-02-07 04:27:40,31239.31,saque,197019531657614186757740184338029444590806595539,2024-02-25 04:27:40,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220745243444612979677331,2024-02-07 22:45:34,93570.92,saque,604083051158588572014829796532542060129445088030,2024-03-02 22:45:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02110731241327911722564186,2024-02-07 11:31:13,22579.32,boleto,080129840037774991398449353731503277393784024922,2024-03-04 11:31:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02090707244924631411091125,2024-02-07 09:07:49,79760.13,saque,502432459858206170925589939809986982176522701540,2024-02-15 09:07:49,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02220723244172624067912026,2024-02-07 22:23:41,41306.88,saque,509159535259220032949900574727590139226685825548,2024-02-28 22:23:41,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02020715244122065566564353,2024-02-07 02:15:41,19612.19,boleto,583753216334545837475371465476516538254902427701,2024-03-04 02:15:41,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02190715242245675571255404,2024-02-07 19:15:22,44839.9,boleto,731662761247540560942039052572251607415179239196,2024-02-20 19:15:22,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02180725243937483934179985,2024-02-07 18:25:39,8828.94,boleto,202720667243196576395602939001304977190009860269,2024-02-27 18:25:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02180728241667791984541362,2024-02-07 18:28:16,38449.78,saque,470199099972143437183791314700113060767419940543,2024-03-03 18:28:16,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02070747243774752050317895,2024-02-07 07:47:37,45228.03,saque,466127924631596417404472238865155625897186049598,2024-02-28 07:47:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02000740240539545981025552,2024-02-07 00:40:05,60600.56,boleto,408562282097383892083238343090205180822703720374,2024-02-26 00:40:05,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02150734241032147963891830,2024-02-07 15:34:10,23205.24,saque,493459816818338720804479062845493733857926611505,2024-02-20 15:34:10,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02020751241215841550739019,2024-02-07 02:51:12,35594.52,saque,880643116541471508846088716090485785290468023967,2024-02-27 02:51:12,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
